timestamp,event_id,event_type,host_id,source_ip,dest_ip,user,process_name,file_path,protocol,dest_port,bytes_transferred,details
2025-06-19 16:02:41,1a9b3b08-ce5b-4c75-9601-fc58c67ec30f,process_creation,host-008,,,user02,teams.exe,,,,,"{""cpu_percent"": 43.89606702679682, ""memory_mb"": 229}"
2025-06-19 16:02:42,60d16370-2699-47e2-9071-28df6da61139,cpu_utilization,host-010,,,user05,notepad.exe,,,,,"{""cpu_percent"": 42.40585802178774, ""memory_mb"": 109}"
2025-06-19 16:02:43,b5eee6ba-0795-4c03-9d9b-34a7fed72011,registry_access,host-007,,,user02,excel.exe,,,,,"{""cpu_percent"": 43.18145568875735, ""memory_mb"": 116}"
2025-06-19 16:02:44,a431a933-5072-4671-9ae0-8a502bf0a3bc,process_creation,host-008,,,user03,msword.exe,,,,,"{""cpu_percent"": 11.997084607421147, ""memory_mb"": 194}"
2025-06-19 16:02:45,e5ea4cff-8985-46ed-91b2-1c4f81b678fc,file_access,host-009,,,user02,explorer.exe,,,,,"{""cpu_percent"": 30.20072553326495, ""memory_mb"": 288}"
2025-06-19 16:02:46,ac0afb8d-90c0-4473-9eb5-550341ef76dc,registry_access,host-005,,,webmaster,excel.exe,,,,,"{""cpu_percent"": 19.9804212461748, ""memory_mb"": 117}"
2025-06-19 16:02:47,0a3cc797-1b34-4329-b688-1dd4585e10ca,process_creation,host-010,,,user02,excel.exe,,,,,"{""cpu_percent"": 43.65465323315195, ""memory_mb"": 14}"
2025-06-19 16:02:48,c1e1f9ad-a759-4d3f-9b87-c54d9b7b4678,file_access,host-008,,,dbuser,excel.exe,,,,,"{""cpu_percent"": 44.885201541142266, ""memory_mb"": 41}"
2025-06-19 16:02:49,5b15b28e-7f30-48f6-ad35-8203ae92a6ea,cpu_utilization,host-006,,,user02,notepad.exe,,,,,"{""cpu_percent"": 1.2478290402319532, ""memory_mb"": 102}"
2025-06-19 16:02:50,b45231bf-ef21-4322-a2b2-7a7ce253ece9,file_access,host-007,,,webmaster,powershell.exe,,,,,"{""cpu_percent"": 14.92278931445755, ""memory_mb"": 23}"
2025-06-19 16:02:51,4a6eee2a-cbc7-40ad-a122-23e05fbab1b2,registry_access,host-009,,,user01,teams.exe,,,,,"{""cpu_percent"": 3.811345359138065, ""memory_mb"": 106}"
2025-06-19 16:02:52,6083ff80-4960-418c-b001-7b5438a6ea14,file_access,host-005,,,user01,notepad.exe,,,,,"{""cpu_percent"": 9.701453453838875, ""memory_mb"": 201}"
2025-06-19 16:02:53,725f8a11-d956-4a0a-a3f4-e4ccff4bfc2c,file_access,host-004,,,admin,chrome.exe,,,,,"{""cpu_percent"": 18.57996568847631, ""memory_mb"": 216}"
2025-06-19 16:02:54,6c7a6d4d-3bbc-4d11-99ee-053639560bd3,process_creation,host-008,,,sysadmin,firefox.exe,,,,,"{""cpu_percent"": 48.589092765837215, ""memory_mb"": 213}"
2025-06-19 16:02:55,fb66fec5-9f23-4c25-acf6-c7814cb4a9f1,cpu_utilization,host-001,,,guest,cmd.exe,,,,,"{""cpu_percent"": 19.437291495765216, ""memory_mb"": 278}"
2025-06-19 16:02:56,5c3033ba-24e9-4853-8419-3a0ca76da7e1,cpu_utilization,host-008,,,dbuser,chrome.exe,,,,,"{""cpu_percent"": 3.541961478840479, ""memory_mb"": 129}"
2025-06-19 16:02:57,59013058-fad9-412d-8c29-d5dc12997dc5,registry_access,host-001,,,user04,explorer.exe,,,,,"{""cpu_percent"": 44.87888786065817, ""memory_mb"": 199}"
2025-06-19 16:02:58,92e585bc-d67b-49c1-aae7-4ba563993b1d,process_creation,host-010,,,webmaster,zoom.exe,,,,,"{""cpu_percent"": 37.25092278469047, ""memory_mb"": 172}"
2025-06-19 16:02:59,8fe36ae9-cf39-4d11-afa1-0bcfdf126e27,registry_access,host-007,,,admin,firefox.exe,,,,,"{""cpu_percent"": 36.966857735925494, ""memory_mb"": 84}"
2025-06-19 16:03:00,99c809de-59c6-43bf-bc61-686c05056bac,file_access,host-002,,,sysadmin,teams.exe,,,,,"{""cpu_percent"": 6.824184114635195, ""memory_mb"": 16}"
2025-06-19 16:03:01,4b4a56da-a173-45c4-8516-66a1020a06b4,process_creation,host-004,,,dbuser,excel.exe,,,,,"{""cpu_percent"": 39.49334098357708, ""memory_mb"": 19}"
2025-06-19 16:03:02,c63fac7c-e887-4fbf-b1af-92661ddfd2f3,registry_access,host-001,,,user02,cmd.exe,,,,,"{""cpu_percent"": 39.54499140477805, ""memory_mb"": 16}"
2025-06-19 16:03:03,a7f5acc1-888d-42df-bd93-b2d400c20c36,cpu_utilization,host-010,,,webmaster,zoom.exe,,,,,"{""cpu_percent"": 14.289041739394584, ""memory_mb"": 94}"
2025-06-19 16:03:04,8757e2fd-c5d8-4dab-83e9-9a4dfed3407e,process_creation,host-006,,,guest,teams.exe,,,,,"{""cpu_percent"": 15.768193580587907, ""memory_mb"": 96}"
2025-06-19 16:03:05,35609909-5380-4fb6-b49a-a8c0d6a45d2b,registry_access,host-008,,,guest,excel.exe,,,,,"{""cpu_percent"": 36.89185643665051, ""memory_mb"": 211}"
2025-06-19 16:03:06,7ff1eb6a-8131-4864-8abb-df697e5082ad,cpu_utilization,host-002,,,user01,svchost.exe,,,,,"{""cpu_percent"": 6.38444591680089, ""memory_mb"": 209}"
2025-06-19 16:03:07,d823f69b-0137-442e-8600-9406d99560eb,process_creation,host-007,,,guest,outlook.exe,,,,,"{""cpu_percent"": 23.758005365461695, ""memory_mb"": 284}"
2025-06-19 16:03:08,8e32ebac-c835-4855-a7c6-9820ccd1349a,registry_access,host-002,,,user04,powershell.exe,,,,,"{""cpu_percent"": 23.394069961581685, ""memory_mb"": 161}"
2025-06-19 16:03:09,352afc8f-caf4-4bc1-81d8-8fa117561a6d,process_creation,host-009,,,user05,powershell.exe,,,,,"{""cpu_percent"": 37.836050131420514, ""memory_mb"": 204}"
2025-06-19 16:03:10,3d33fdd4-2988-455c-8a58-119a76dcf567,cpu_utilization,host-001,,,user04,chrome.exe,,,,,"{""cpu_percent"": 20.55578841799404, ""memory_mb"": 259}"
2025-06-19 16:03:11,426faca2-4b61-41bc-8b23-08685b113129,registry_access,host-002,,,dbuser,cmd.exe,,,,,"{""cpu_percent"": 3.1320944717596553, ""memory_mb"": 247}"
2025-06-19 16:03:12,19bad88f-285d-4073-a842-e3b34c30e1e1,cpu_utilization,host-008,,,user01,zoom.exe,,,,,"{""cpu_percent"": 11.507689829840782, ""memory_mb"": 126}"
2025-06-19 16:03:13,f2040dbd-9e81-41ab-8149-7ed112b9ddeb,registry_access,host-003,,,user02,msword.exe,,,,,"{""cpu_percent"": 7.870887096644522, ""memory_mb"": 155}"
2025-06-19 16:03:14,651373db-b0c7-4548-8f9d-3180cfdfb04a,file_access,host-007,,,user05,explorer.exe,,,,,"{""cpu_percent"": 38.671776498049155, ""memory_mb"": 142}"
2025-06-19 16:03:15,cc326e00-f542-4acb-b727-711e29f7f83e,file_access,host-004,,,user02,teams.exe,,,,,"{""cpu_percent"": 33.50113415139941, ""memory_mb"": 203}"
2025-06-19 16:03:16,47e44687-2e34-49c8-ad36-956110a3f0dd,cpu_utilization,host-006,,,sysadmin,firefox.exe,,,,,"{""cpu_percent"": 13.001523623011446, ""memory_mb"": 217}"
2025-06-19 16:03:17,a954284b-1465-4a2b-b4e5-1de0ec268869,cpu_utilization,host-005,,,webmaster,explorer.exe,,,,,"{""cpu_percent"": 41.47071633005087, ""memory_mb"": 62}"
2025-06-19 16:03:18,d1a194e4-f176-442c-9de8-996e985a25a2,cpu_utilization,host-009,,,user01,notepad.exe,,,,,"{""cpu_percent"": 12.859064945081403, ""memory_mb"": 172}"
2025-06-19 16:03:19,95586a5a-cdc4-491a-9340-f55382b4be43,registry_access,host-007,,,user01,firefox.exe,,,,,"{""cpu_percent"": 47.304661216368686, ""memory_mb"": 43}"
2025-06-19 16:03:20,356e049c-0269-42d0-bf27-25d2bf6e7b0d,cpu_utilization,host-001,,,user03,powershell.exe,,,,,"{""cpu_percent"": 22.835936382453294, ""memory_mb"": 85}"
2025-06-19 16:03:21,c2182abf-59f3-49bf-ac08-d541c39de94c,file_access,host-005,,,admin,firefox.exe,,,,,"{""cpu_percent"": 46.30090003449451, ""memory_mb"": 44}"
2025-06-19 16:03:22,eefb423f-8c0a-4f63-b330-4cac23273925,cpu_utilization,host-001,,,dbuser,svchost.exe,,,,,"{""cpu_percent"": 22.732824046767035, ""memory_mb"": 15}"
2025-06-19 16:03:23,ba7df0c0-ac19-44c4-a8b7-3a1a1812a2f4,process_creation,host-007,,,guest,explorer.exe,,,,,"{""cpu_percent"": 45.726509368926976, ""memory_mb"": 198}"
2025-06-19 16:03:24,89a8f4ec-23ab-46be-a347-6dca436496f0,registry_access,host-010,,,user05,notepad.exe,,,,,"{""cpu_percent"": 8.443220393048854, ""memory_mb"": 29}"
2025-06-19 16:03:25,d49d07ea-bfbd-4202-aab0-de37780790af,process_creation,host-008,,,user02,chrome.exe,,,,,"{""cpu_percent"": 33.10087768811948, ""memory_mb"": 173}"
2025-06-19 16:03:26,f6e8295b-b7b2-40c5-b8e3-96af52f83eac,process_creation,host-004,,,guest,excel.exe,,,,,"{""cpu_percent"": 25.744647245367542, ""memory_mb"": 96}"
2025-06-19 16:03:27,b9954d66-2628-4e26-ab6e-8dcbe8ece27b,process_creation,host-006,,,guest,teams.exe,,,,,"{""cpu_percent"": 17.102315291971756, ""memory_mb"": 229}"
2025-06-19 16:03:28,4a7e1af3-a5a3-4ffd-93a3-797602ac58dd,process_creation,host-002,,,admin,excel.exe,,,,,"{""cpu_percent"": 41.98435849152201, ""memory_mb"": 217}"
2025-06-19 16:03:29,0279beac-a92e-4713-9710-8c75480d4b58,registry_access,host-003,,,user03,explorer.exe,,,,,"{""cpu_percent"": 46.49640791888557, ""memory_mb"": 73}"
2025-06-19 16:03:30,67854dfb-067f-4521-b6a9-6e1e5d514f1c,registry_access,host-004,,,user03,excel.exe,,,,,"{""cpu_percent"": 13.927533389300015, ""memory_mb"": 157}"
2025-06-19 16:03:31,d36e401b-a9d6-4dec-9fe8-7d9d10c9670f,file_access,host-001,,,admin,powershell.exe,,,,,"{""cpu_percent"": 1.4348337584927848, ""memory_mb"": 197}"
2025-06-19 16:03:32,e140b726-c40e-4acd-8513-caa5a37894fd,registry_access,host-008,,,user05,msword.exe,,,,,"{""cpu_percent"": 34.484364971823155, ""memory_mb"": 146}"
2025-06-19 16:03:33,6dc0e5e9-ea0a-4888-80d6-a85e88fc9009,file_access,host-008,,,guest,powershell.exe,,,,,"{""cpu_percent"": 31.52586491180449, ""memory_mb"": 131}"
2025-06-19 16:03:34,16f8a9f3-3c1a-4dc9-bead-14743ebd1b8d,process_creation,host-008,,,guest,notepad.exe,,,,,"{""cpu_percent"": 14.05497591236646, ""memory_mb"": 210}"
2025-06-19 16:03:35,d23131aa-d32e-4170-ac3e-c211acd6eae5,file_access,host-005,,,user01,svchost.exe,,,,,"{""cpu_percent"": 46.308751641350035, ""memory_mb"": 72}"
2025-06-19 16:03:36,62e82c8d-34e4-41d5-a13f-3a2df406bfe2,cpu_utilization,host-003,,,user03,zoom.exe,,,,,"{""cpu_percent"": 15.526913127219137, ""memory_mb"": 207}"
2025-06-19 16:03:37,81d34fa2-854d-4026-97db-f5d87af534a5,cpu_utilization,host-003,,,guest,excel.exe,,,,,"{""cpu_percent"": 43.22690020101397, ""memory_mb"": 297}"
2025-06-19 16:03:38,e108b302-ad5b-4032-b15e-8a1d74ea003c,registry_access,host-004,,,user02,outlook.exe,,,,,"{""cpu_percent"": 10.542991503733608, ""memory_mb"": 206}"
2025-06-19 16:03:39,eaf11256-b9db-4cff-8f43-5b13fabf1e42,registry_access,host-006,,,guest,explorer.exe,,,,,"{""cpu_percent"": 32.6137976231025, ""memory_mb"": 75}"
2025-06-19 16:03:40,dd1c04e9-5d83-422d-ad03-fa2c4c4db5b9,registry_access,host-010,,,sysadmin,outlook.exe,,,,,"{""cpu_percent"": 34.872137500633485, ""memory_mb"": 70}"
2025-06-19 16:03:41,4a54ee85-15a2-44b2-aaff-a223284edec6,cpu_utilization,host-004,,,user02,notepad.exe,,,,,"{""cpu_percent"": 12.96465860295333, ""memory_mb"": 163}"
2025-06-19 16:03:42,b5c5fa0e-b67d-4933-9cc3-fd8d0be36149,cpu_utilization,host-008,,,guest,zoom.exe,,,,,"{""cpu_percent"": 46.60967435418306, ""memory_mb"": 227}"
2025-06-19 16:03:43,3e610637-bb18-43d1-b93d-b2e09c496b24,cpu_utilization,host-009,,,webmaster,chrome.exe,,,,,"{""cpu_percent"": 47.03359397503357, ""memory_mb"": 203}"
2025-06-19 16:03:44,5b5ce428-0e81-4833-9bfc-b73e56d72104,file_access,host-004,,,admin,outlook.exe,,,,,"{""cpu_percent"": 1.2722945560399186, ""memory_mb"": 271}"
2025-06-19 16:03:45,595b2c8e-564d-40b5-bd40-89f088be88fe,cpu_utilization,host-006,,,user05,explorer.exe,,,,,"{""cpu_percent"": 3.927229038589629, ""memory_mb"": 183}"
2025-06-19 16:03:46,4a7b8403-b4d8-45c3-bf32-e6ddc3bc7a5a,registry_access,host-005,,,admin,msword.exe,,,,,"{""cpu_percent"": 5.974986092622578, ""memory_mb"": 102}"
2025-06-19 16:03:47,0779c82d-8075-4b7e-bb8a-3add9a671f9c,cpu_utilization,host-004,,,user01,cmd.exe,,,,,"{""cpu_percent"": 40.726670802457264, ""memory_mb"": 298}"
2025-06-19 16:03:48,ebf0f65c-a24b-400d-87ed-df89d83a8a83,file_access,host-006,,,user05,powershell.exe,,,,,"{""cpu_percent"": 19.88092007864015, ""memory_mb"": 133}"
2025-06-19 16:03:49,c7b1ba50-dca6-4f27-9069-e04ced0442ef,cpu_utilization,host-008,,,user03,msword.exe,,,,,"{""cpu_percent"": 27.655771243997428, ""memory_mb"": 272}"
2025-06-19 16:03:50,eff974ed-4fad-46af-a9b1-7e9ebc48a475,process_creation,host-006,,,user05,explorer.exe,,,,,"{""cpu_percent"": 28.447914879925953, ""memory_mb"": 21}"
2025-06-19 16:03:51,4b283709-5969-4080-842f-1ea978799fa8,file_access,host-002,,,user02,powershell.exe,,,,,"{""cpu_percent"": 39.417961572839914, ""memory_mb"": 97}"
2025-06-19 16:03:52,ef86720e-b565-47f8-85f9-450d86b3aec9,cpu_utilization,host-008,,,user02,outlook.exe,,,,,"{""cpu_percent"": 6.43269201777502, ""memory_mb"": 290}"
2025-06-19 16:03:53,a90a48b9-9c8f-4b03-b116-acbd58d0b9c0,process_creation,host-002,,,dbuser,svchost.exe,,,,,"{""cpu_percent"": 34.26576975364586, ""memory_mb"": 44}"
2025-06-19 16:03:54,ecfcfbce-18df-420a-b103-8057d75554f9,process_creation,host-007,,,user04,explorer.exe,,,,,"{""cpu_percent"": 47.66820857625058, ""memory_mb"": 279}"
2025-06-19 16:03:55,d5f4b8c9-2fd7-4b3d-99ca-e92bb100057b,registry_access,host-007,,,webmaster,teams.exe,,,,,"{""cpu_percent"": 3.5062300437332476, ""memory_mb"": 152}"
2025-06-19 16:03:56,92a541ef-6887-4148-bc34-0fe587054494,cpu_utilization,host-009,,,webmaster,msword.exe,,,,,"{""cpu_percent"": 47.50203984976083, ""memory_mb"": 229}"
2025-06-19 16:03:57,39388504-6f5e-448e-bf1c-89eb6f202f82,file_access,host-001,,,user04,zoom.exe,,,,,"{""cpu_percent"": 44.48589347723561, ""memory_mb"": 211}"
2025-06-19 16:03:58,ec0c288a-aad1-4402-891a-a3b38e31191a,process_creation,host-002,,,guest,teams.exe,,,,,"{""cpu_percent"": 5.887218226560432, ""memory_mb"": 157}"
2025-06-19 16:03:59,f401136b-1779-4cad-90d9-7d07115c7d9b,cpu_utilization,host-003,,,user01,svchost.exe,,,,,"{""cpu_percent"": 47.411696013531106, ""memory_mb"": 253}"
2025-06-19 16:04:00,493bf687-6858-4ac4-8284-256f5b337ee1,process_creation,host-003,,,admin,msword.exe,,,,,"{""cpu_percent"": 12.838442123062979, ""memory_mb"": 298}"
2025-06-19 16:04:01,6936ebd9-b12a-4e2a-9acd-aadc240bbcd8,process_creation,host-005,,,dbuser,explorer.exe,,,,,"{""cpu_percent"": 7.423211806403092, ""memory_mb"": 166}"
2025-06-19 16:04:02,2243f64a-c5aa-42d9-9977-3b4fd7420df8,file_access,host-010,,,user05,explorer.exe,,,,,"{""cpu_percent"": 12.26043081051403, ""memory_mb"": 195}"
2025-06-19 16:04:03,2a180a26-aaeb-47fc-bfaf-c0dbd4d522d9,registry_access,host-004,,,sysadmin,excel.exe,,,,,"{""cpu_percent"": 7.183089509378147, ""memory_mb"": 261}"
2025-06-19 16:04:04,ef3b03ca-ce04-41ee-8842-81d331666fcd,cpu_utilization,host-005,,,admin,chrome.exe,,,,,"{""cpu_percent"": 36.02590754232082, ""memory_mb"": 49}"
2025-06-19 16:04:05,bfc7b2ec-f78b-4f5c-a0d3-196a55c00f44,process_creation,host-010,,,sysadmin,explorer.exe,,,,,"{""cpu_percent"": 48.93363592243807, ""memory_mb"": 14}"
2025-06-19 16:04:06,244556db-bc69-4171-aee1-0d6ec1c1071d,registry_access,host-010,,,user03,teams.exe,,,,,"{""cpu_percent"": 37.79781468658911, ""memory_mb"": 88}"
2025-06-19 16:04:07,cbf22c47-7545-4ad6-95d8-44ed1eed2a77,cpu_utilization,host-004,,,dbuser,powershell.exe,,,,,"{""cpu_percent"": 8.544093296642513, ""memory_mb"": 131}"
2025-06-19 16:04:08,12fcc25b-32f1-4866-ac16-a2ef7e5a5e4b,registry_access,host-008,,,guest,explorer.exe,,,,,"{""cpu_percent"": 3.9308850309755687, ""memory_mb"": 58}"
2025-06-19 16:04:09,363eacce-341c-48a5-ab7e-c545b89ee52e,file_access,host-003,,,webmaster,firefox.exe,,,,,"{""cpu_percent"": 46.01686454025403, ""memory_mb"": 26}"
2025-06-19 16:04:10,8ae5938a-5719-40a3-9d7d-35a1d64df41f,cpu_utilization,host-007,,,user05,excel.exe,,,,,"{""cpu_percent"": 3.7733704462364113, ""memory_mb"": 47}"
2025-06-19 16:04:11,9789554c-7b98-4d44-b702-2948d790f232,cpu_utilization,host-007,,,webmaster,teams.exe,,,,,"{""cpu_percent"": 1.755045421366808, ""memory_mb"": 181}"
2025-06-19 16:04:12,8df3bc5c-f138-43e5-99ed-efa533261054,cpu_utilization,host-010,,,webmaster,outlook.exe,,,,,"{""cpu_percent"": 43.20376213388982, ""memory_mb"": 111}"
2025-06-19 16:04:13,8da578ee-2e1b-449e-93a4-a52e43af1880,registry_access,host-009,,,webmaster,notepad.exe,,,,,"{""cpu_percent"": 30.009163026465558, ""memory_mb"": 239}"
2025-06-19 16:04:14,39fc0cff-1ba2-4d04-9f78-27a0c9ca9bb0,registry_access,host-008,,,user02,powershell.exe,,,,,"{""cpu_percent"": 18.717621596886843, ""memory_mb"": 294}"
2025-06-19 16:04:15,137a48ca-a275-456e-8ec6-ff268bc169f6,file_access,host-009,,,webmaster,excel.exe,,,,,"{""cpu_percent"": 5.747908996071084, ""memory_mb"": 220}"
2025-06-19 16:04:16,d8935440-f5dd-44ad-8dcc-b6f1cec67ad1,file_access,host-002,,,user01,explorer.exe,,,,,"{""cpu_percent"": 42.22191219052249, ""memory_mb"": 53}"
2025-06-19 16:04:17,6c36371d-d8fb-4e0d-b9d1-2dca4c933eab,cpu_utilization,host-006,,,user05,firefox.exe,,,,,"{""cpu_percent"": 48.16854128636529, ""memory_mb"": 221}"
2025-06-19 16:04:18,578504b7-649d-40f2-925f-3064f7be7988,cpu_utilization,host-007,,,sysadmin,svchost.exe,,,,,"{""cpu_percent"": 18.893724945004198, ""memory_mb"": 135}"
2025-06-19 16:04:19,5f8ed851-6c1c-493c-9206-69a2071645e4,registry_access,host-003,,,dbuser,teams.exe,,,,,"{""cpu_percent"": 17.726686798201502, ""memory_mb"": 224}"
2025-06-19 16:04:20,d03af0c5-90c4-4aa0-9d39-7b63fb46e113,process_creation,host-010,,,admin,svchost.exe,,,,,"{""cpu_percent"": 26.03390092570346, ""memory_mb"": 211}"
2025-06-19 16:04:21,71387f07-a660-40fa-a80d-43ca31b5b7e0,cpu_utilization,host-004,,,user02,cmd.exe,,,,,"{""cpu_percent"": 7.827476606438784, ""memory_mb"": 240}"
2025-06-19 16:04:22,769691e7-1b54-4812-9912-28bb7cfd2302,cpu_utilization,host-006,,,sysadmin,firefox.exe,,,,,"{""cpu_percent"": 9.147850724475635, ""memory_mb"": 57}"
2025-06-19 16:04:23,ff59b336-b210-44b7-b650-80086af60e18,cpu_utilization,host-008,,,dbuser,powershell.exe,,,,,"{""cpu_percent"": 24.1606387629882, ""memory_mb"": 280}"
2025-06-19 16:04:24,006f392f-5545-4206-86bc-9e38c6cd7543,cpu_utilization,host-005,,,user01,teams.exe,,,,,"{""cpu_percent"": 6.067407878373967, ""memory_mb"": 26}"
2025-06-19 16:04:25,ed90bc8a-b182-4e0f-b8c1-48ac4e2ab372,cpu_utilization,host-008,,,user03,notepad.exe,,,,,"{""cpu_percent"": 11.281370475705288, ""memory_mb"": 55}"
2025-06-19 16:04:26,37ee3b15-11f5-4ebd-b4ec-efefe97f1d71,file_access,host-008,,,admin,zoom.exe,,,,,"{""cpu_percent"": 32.82925350013537, ""memory_mb"": 252}"
2025-06-19 16:04:27,b06d4eaf-eb79-40f6-8b05-e651511fca5f,registry_access,host-003,,,dbuser,explorer.exe,,,,,"{""cpu_percent"": 49.554837897842006, ""memory_mb"": 81}"
2025-06-19 16:04:28,42d3f3fb-f1c9-47eb-b42d-45ab0d22ffa8,process_creation,host-003,,,admin,cmd.exe,,,,,"{""cpu_percent"": 37.28676463896175, ""memory_mb"": 247}"
2025-06-19 16:04:29,3977a501-a0c6-4971-8724-0d2148949a15,file_access,host-010,,,dbuser,excel.exe,,,,,"{""cpu_percent"": 31.297180321754524, ""memory_mb"": 130}"
2025-06-19 16:04:30,a71a9686-a5d0-44d5-9bc5-35c8fc3d1e54,registry_access,host-001,,,user03,cmd.exe,,,,,"{""cpu_percent"": 2.3507858600845295, ""memory_mb"": 113}"
2025-06-19 16:04:31,ef6f5463-e094-4a0f-bbdf-21fa1067d78a,file_access,host-005,,,user04,powershell.exe,,,,,"{""cpu_percent"": 33.43252452140189, ""memory_mb"": 182}"
2025-06-19 16:04:32,e30b4fa1-aa59-40bf-8bed-7847c61acfcc,cpu_utilization,host-009,,,webmaster,zoom.exe,,,,,"{""cpu_percent"": 22.266439572263817, ""memory_mb"": 178}"
2025-06-19 16:04:33,ff25781a-32b3-4ae6-a870-d0b6b6eb9c4c,file_access,host-002,,,sysadmin,zoom.exe,,,,,"{""cpu_percent"": 4.4499999152141925, ""memory_mb"": 59}"
2025-06-19 16:04:34,d1a6501d-ce9b-4e5a-a34e-cd40d9bca1bd,process_creation,host-003,,,admin,msword.exe,,,,,"{""cpu_percent"": 49.64724551711293, ""memory_mb"": 153}"
2025-06-19 16:04:35,8095dda2-c64a-4605-835e-5ce0b6c5eb74,process_creation,host-006,,,guest,powershell.exe,,,,,"{""cpu_percent"": 8.648028845338754, ""memory_mb"": 268}"
2025-06-19 16:04:36,4b917eb3-c7da-42d3-b9f0-7bc0cb89f3f4,registry_access,host-004,,,user02,explorer.exe,,,,,"{""cpu_percent"": 32.49292171291094, ""memory_mb"": 249}"
2025-06-19 16:04:37,29dea40a-d910-46c8-9a66-b1daabbeec7d,cpu_utilization,host-008,,,dbuser,excel.exe,,,,,"{""cpu_percent"": 8.681888337088274, ""memory_mb"": 185}"
2025-06-19 16:04:38,6427f0f8-4bbe-43a7-ba0e-2fc41f2da943,process_creation,host-007,,,user04,outlook.exe,,,,,"{""cpu_percent"": 31.467349765584743, ""memory_mb"": 225}"
2025-06-19 16:04:39,eb2b56f4-2cd9-43d0-8bb1-68cbf886389a,registry_access,host-003,,,admin,chrome.exe,,,,,"{""cpu_percent"": 2.605761784556788, ""memory_mb"": 268}"
2025-06-19 16:04:40,3415ecc0-df39-4fe9-a1ac-5b911de99fe4,file_access,host-008,,,dbuser,notepad.exe,,,,,"{""cpu_percent"": 15.182845342010754, ""memory_mb"": 288}"
2025-06-19 16:04:41,0405c33d-6de4-4548-82d2-4c5509e984c0,file_access,host-003,,,user03,explorer.exe,,,,,"{""cpu_percent"": 4.109449873398091, ""memory_mb"": 286}"
2025-06-19 16:04:42,9e3b6eea-b4ad-4810-8651-b86fa8a217de,registry_access,host-006,,,dbuser,explorer.exe,,,,,"{""cpu_percent"": 47.678770922087125, ""memory_mb"": 91}"
